Feature,Perturbation_%,Sample_Index,Original_Feature_Value,Perturbed_Feature_Value,Baseline_Prediction,Perturbed_Prediction,Actual_Value,Impact_on_Prediction_%,Baseline_Error_%,Perturbed_Error_%,Error_Change_%
Time_Years,10.0,23,1.1,1.1,0.20017119692634183,0.1972194579682827,0.216001,-1.4746072378961246,7.328578605496348,8.695118092840916,1.3665394873445678
Time_Years,10.0,24,0.385,0.385,0.3891749205539696,0.41010644472618557,0.4750009999999999,5.37843603653109,18.068610265247923,13.661982874523282,-4.4066273907246405
Time_Years,10.0,25,1.1,1.1,0.07067466925325813,0.06915710326002443,0.094001,-2.147255882861796,24.81498148609256,26.42939621916317,1.6144147330706105
Time_Years,10.0,26,0.385,0.385,0.321926346274652,0.30343323540303196,0.235001,-5.744516124766814,36.98935165154702,29.119976256710387,-7.869375394836631
Time_Years,10.0,27,1.1,1.1,0.0878354815924024,0.08754595729639492,0.111001,-0.3296211175240201,20.869648388390736,21.13047873767361,0.2608303492828732
Time_Years,10.0,28,0.9900000000000001,0.9900000000000001,0.08854839416904203,0.07793831567555337,0.065001,-11.98223705020968,36.22620293386568,19.9032563738302,-16.32294656003548
Time_Years,10.0,29,0.385,0.385,0.303142062555608,0.28714288407603666,0.242001,-5.277782418148079,25.264797482493044,18.653594024833232,-6.611203457659812
Time_Years,10.0,30,1.1,1.1,0.20017119692634183,0.1972194579682827,0.247001,-1.4746072378961246,18.95935768424345,20.154388861469105,1.1950311772256548
Time_Years,10.0,31,0.9900000000000001,0.9900000000000001,0.08854839416904203,0.07793831567555337,0.075001,-11.98223705020968,18.062951386037565,3.9163686824887307,-14.146582703548834
Time_Years,10.0,32,0.9900000000000001,0.9900000000000001,0.217276126113634,0.18328362966385814,0.243001,-15.644837312682025,10.586324289351069,24.574948389571176,13.988624100220107
Time_Years,10.0,33,0.385,0.385,0.2790020036464555,0.29332981787082585,0.313001,5.135380404839746,10.862264450766764,6.284702646053568,-4.577561804713196
Time_Years,10.0,34,0.385,0.385,0.37232587549993273,0.34964273999652234,0.3460009999999999,-6.09228017605628,7.608323530837439,1.052522968581725,-6.5558005622557145
